PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),AQI
106.3773296,438.8220067,25.70079627,44.72960177,8.971342182,290.7917343,Unhealthy
426.4858403,190.1222329,36.95847244,20.64379776,33.06438234,172.4255294,Very Unhealthy
339.9745867,145.8201322,192.4233417,149.9428343,13.8052958,86.04509595,Unhealthy
47.46084129,417.422826,52.35704191,22.07964524,38.58764908,213.8520794,Unhealthy
270.8785976,287.932479,96.72499489,47.29913198,20.70200807,264.0318352,Good
425.8819261,356.1325347,177.5584958,132.0212179,19.92048923,88.940296,Hazardous
33.46740411,389.2184756,82.69827679,21.65780412,37.32888237,97.35347437,Hazardous
208.1373986,335.2120401,105.7236279,70.42919579,21.26593196,131.5646116,Good
402.6072353,367.8432179,33.75754553,146.3535196,35.70106786,65.18693153,Unhealthy
429.1786401,532.5018915,57.0158785,37.09327244,42.75327803,242.9365131,Moderate
387.6813882,520.9193565,101.222832,105.4587325,6.843931734,175.2530024,Unhealthy
152.8547875,89.42056396,72.98029721,12.00594726,23.9511498,17.11335182,Hazardous
253.4647803,351.8980288,7.65114013,90.13079119,47.24557649,299.011223,Unhealthy
370.6389883,263.581198,80.16580668,50.85742996,40.60907257,172.4914518,Moderate
76.29387647,171.312045,163.0211528,104.9346798,48.6806133,266.9808987,Good
297.4988816,378.6884457,23.2118886,64.93350082,43.01542284,150.4854499,Hazardous
360.1868626,306.5301205,3.746278876,44.84979698,15.5109909,174.7348497,Moderate
424.9959347,464.9424392,23.74055135,81.9011828,8.957630503,136.3425749,Moderate
55.83586193,56.05859376,137.3740389,20.95303694,10.52709022,126.82822,Moderate
164.8373473,181.6084496,158.9289278,122.1647956,10.84463692,65.49133268,Very Unhealthy
270.8269746,15.4693553,9.745311119,112.6064088,3.786819743,288.6372755,Good
350.52845,447.5758522,177.5101807,81.74522574,45.33975465,54.53137309,Hazardous
365.0181478,547.4743998,125.4650723,55.05724519,25.12742946,157.9212836,Good
126.629587,352.4258044,103.6262697,137.2839241,5.063559888,26.12905378,Very Unhealthy
6.938306009,370.1874958,50.7183776,95.16876,38.13208034,298.0130709,Hazardous
346.908489,27.855073,74.34006295,42.72001986,16.28203661,166.702918,Unhealthy
454.5631437,302.2687789,189.3946545,121.0062913,3.551875391,244.374969,Good
398.7585226,316.1233396,182.3092867,95.25295526,9.487827883,168.8786562,Very Unhealthy
311.2330515,23.38469146,125.0929107,19.05189248,32.87749126,241.4955659,Unhealthy
488.7852203,469.4322838,115.7822435,17.13498669,39.70031478,160.3229779,Very Unhealthy
216.558389,166.9920825,42.10893283,140.7157529,12.68383553,133.4923103,Hazardous
262.5248755,434.0682041,190.6557076,43.18679717,28.85291354,136.7717396,Good
6.143381979,241.7552081,151.0783426,99.5223899,0.043627891,0.703061954,Very Unhealthy
472.9756814,597.3876825,76.45193959,5.46508096,13.91937353,111.1964852,Hazardous
291.6733275,127.3230877,163.1663034,83.47529052,9.081691092,285.5832166,Very Unhealthy
195.399992,34.94135477,42.37493245,34.66929567,3.827311232,202.6730528,Moderate
22.28216794,587.9432959,42.64573077,20.9439404,24.19476492,275.7957009,Good
181.2095322,146.3052108,158.1922469,116.0254688,31.55077574,60.07877094,Moderate
1.799050838,381.1987123,111.8615962,121.4313985,2.318817683,147.3480746,Very Unhealthy
162.167569,224.7409319,111.1670577,107.2818351,6.89455896,10.34457913,Unhealthy
475.727462,383.7767141,114.7341655,1.678026771,46.61455894,203.1156456,Hazardous
77.13368212,357.6351537,25.1613634,42.73638235,11.15564216,235.2048804,Unhealthy
272.7055545,424.3643288,69.91181488,54.14418997,37.99938733,224.3404174,Unhealthy
93.30866005,11.06601359,114.615934,103.6275336,37.38674975,26.03099788,Moderate
391.6895652,501.7165303,49.51768531,113.3315523,16.07912512,74.25829699,Hazardous
281.1989036,287.1995185,100.8009919,94.1782383,10.20584496,196.7482101,Very Unhealthy
101.1180092,311.311681,111.4070477,118.3632517,12.19752768,227.6973303,Very Unhealthy
433.1206491,246.6151146,188.5627757,64.09498167,28.29494835,82.26316351,Very Unhealthy
392.0118914,593.6294894,49.15516181,81.27674848,19.05795102,121.8723133,Very Unhealthy
475.6506647,480.9428245,87.87145831,9.637526262,24.77826791,105.3798233,Moderate
0.314096446,186.836025,196.3022421,64.07448698,40.58062416,1.369476961,Hazardous
228.5584736,469.8427649,37.35797524,64.89496702,25.11481924,172.9539319,Very Unhealthy
499.9206502,262.1961164,156.0038972,91.72801644,49.76144629,200.7338297,Good
405.5939585,522.0080056,35.43099113,56.6844529,33.29169019,82.93071257,Very Unhealthy
415.6430659,18.50789716,170.0093146,35.76824806,10.36238291,206.3353573,Moderate
310.5662314,213.2438992,97.59478747,35.63944339,24.97593911,72.82464,Good
356.449826,257.8914936,194.4322969,20.08093421,40.6708861,214.6591176,Unhealthy
402.6631294,446.5497478,34.01499349,105.1533975,10.91507674,137.1562267,Moderate
46.1403238,109.38016,137.5852691,93.38525716,36.47110693,261.580469,Very Unhealthy
346.2902918,171.7686566,139.0558501,86.88748799,1.67245171,163.4203276,Hazardous
407.70405,434.3281754,143.7750875,79.65294439,47.13169157,55.39586651,Hazardous
20.43289384,46.10619553,20.19375275,55.13062483,33.16808747,246.6033828,Good
148.5265903,120.6745769,57.71219764,115.30753,8.12851521,233.3035502,Moderate
162.0058079,452.0199374,67.60336545,138.3036248,43.71473497,25.26845441,Good
427.2911976,525.3171906,64.85752161,65.99837838,4.091034044,14.41220777,Good
390.1756948,437.2968305,135.0041438,61.36329089,20.29644818,40.88731244,Hazardous
328.2107355,316.2829711,10.96593412,24.40913356,36.84746698,253.5945184,Moderate
402.3615904,59.43678071,146.0157236,100.6063208,46.87033137,96.11476672,Hazardous
226.7148503,496.3354458,105.3168749,83.71383951,17.44051334,151.4254298,Moderate
437.4402952,74.4233983,34.59943383,148.1996994,41.52556155,180.8899198,Hazardous
117.1079216,231.0470719,45.22373798,87.64847502,9.837612883,223.0444296,Moderate
352.2884407,30.29960661,19.51606311,43.29162993,1.755518458,248.9865943,Unhealthy
120.8755924,425.8050569,91.81177048,84.44109926,1.438049165,154.7596539,Hazardous
19.93098671,302.0969786,118.9842807,147.7042849,32.90852456,124.727883,Unhealthy
142.0756199,544.56464,116.1944099,108.500277,7.710365297,58.78253573,Good
246.4534142,83.24549736,192.4735745,19.28659632,2.516215519,182.2561067,Hazardous
421.7180075,491.4995702,59.1932064,51.47439275,48.83737629,164.9631178,Good
254.4282447,306.4012548,152.4159691,44.80274416,12.10061342,87.3481063,Hazardous
89.57530129,219.65543,144.6155086,128.5235668,23.12772415,133.861044,Good
496.3829855,386.1401315,12.26539612,91.67442722,30.65405696,221.8953076,Very Unhealthy
135.036534,474.250422,186.0010153,121.5152994,7.222801831,188.1240093,Moderate
492.6473625,264.171164,186.2607838,26.43690802,17.85844303,144.5222218,Good
468.1673408,139.6834082,79.26703643,136.2052357,32.38534224,81.69493459,Moderate
271.2207543,549.4734897,83.535567,8.746649564,31.98808587,200.4012957,Good
45.98154132,187.7986465,163.9193859,56.22557807,42.10286544,188.2973956,Hazardous
347.7074057,598.9418663,99.00613109,2.122356643,21.87112164,137.4700668,Moderate
422.8588308,460.3949574,159.8401397,27.64192412,44.49138128,71.55721431,Moderate
222.6505498,412.6915049,7.225033821,144.3338799,34.10963678,52.46295029,Unhealthy
119.5202297,7.439836699,50.05412248,11.77429971,28.10525975,101.8198484,Moderate
401.4120824,269.1187956,18.21299704,21.81098661,5.856841303,272.6144592,Moderate
272.5389128,301.4766454,90.83961045,138.7273539,28.73519561,226.165977,Moderate
98.81500241,225.8258377,170.8318889,106.5261846,29.73360089,267.3209383,Good
474.7693205,89.9838603,113.9575487,61.0446613,37.94021914,252.7796955,Very Unhealthy
474.0491133,220.4702666,104.0667077,10.31487261,35.95695337,137.6647696,Moderate
183.5248367,44.98400471,73.22137878,117.7558439,26.49900897,159.1327466,Very Unhealthy
32.00155457,174.5513518,12.72197535,73.90899082,29.64145857,50.87582098,Moderate
315.3942673,50.20756537,153.2819341,48.45252995,38.6171356,216.2616455,Hazardous
158.6133673,451.4540723,114.1532132,54.11256382,17.57201311,126.5846482,Very Unhealthy
33.1776305,402.6943759,186.1931014,75.7916307,6.74855578,48.38070778,Unhealthy
445.9032072,563.9598821,86.39304486,82.68492346,43.71496903,28.60644003,Moderate
499.0581573,227.9572932,80.2999273,122.7148156,48.25093876,208.840443,Hazardous
175.2027569,471.7205748,194.8693981,115.7555583,21.46524194,144.6608919,Very Unhealthy
372.3731317,352.5643216,28.23149899,115.0588037,49.51548946,2.698617702,Hazardous
32.88539614,387.6620569,50.47230655,109.3946979,16.13474574,247.3546807,Unhealthy
184.8527198,328.4767619,97.63284309,113.6680373,3.328704705,185.8386678,Unhealthy
54.37588302,467.4960843,104.7088603,101.6402288,28.62297906,11.51292072,Unhealthy
27.67496858,25.19485915,109.743324,130.203521,43.41003423,91.40544969,Unhealthy
294.3955203,48.29289835,42.42198596,83.61814442,30.87409091,216.721704,Hazardous
401.0154938,57.55426199,185.3696097,78.12663894,0.471357412,17.70892179,Very Unhealthy
226.4851256,173.2144404,140.7004194,105.1943968,0.591634071,220.8757677,Unhealthy
262.0895552,354.6772737,51.68796991,24.90089596,36.21755364,151.4685693,Hazardous
135.3650085,387.3705297,58.83859977,116.5427571,42.26714979,234.8572209,Hazardous
368.1936404,427.5622021,176.0716931,140.4233765,12.65183546,256.5710813,Very Unhealthy
180.5366336,168.4579343,76.0710815,44.43899472,23.50655284,230.3275353,Hazardous
33.74951016,390.1276463,111.2726723,91.65674358,48.05454502,23.42247456,Good
82.75385551,70.61399565,24.08535573,4.89337704,23.02870418,138.1120483,Very Unhealthy
64.23430262,5.987526035,50.34655968,114.8734294,6.79070497,95.62067958,Hazardous
217.9388947,416.8084725,83.31533815,83.95022598,45.58265033,152.547725,Moderate
32.60633729,429.3673251,131.2274756,101.0481427,24.75838346,289.7405811,Moderate
403.2421612,373.2856248,56.04413175,21.44890799,17.2153471,37.31886074,Unhealthy
454.002595,155.3219695,190.1523025,121.4182208,4.87163612,259.6794926,Very Unhealthy
124.1970896,556.4810763,44.04343038,38.3904506,22.91341485,297.2559398,Hazardous
242.7548784,525.4053499,155.781378,102.7188305,38.48363845,297.0065936,Hazardous
259.5315322,309.3243364,72.91976255,88.97126475,35.85921717,239.0067861,Good
492.5006082,593.4838506,166.6801754,98.06871692,24.82938252,139.6741431,Good
32.80978919,179.1717339,184.6211424,7.535593021,35.9767673,53.40018623,Unhealthy
333.9411839,294.6805708,37.4031123,111.2775855,17.53802842,182.4639227,Very Unhealthy
172.8824916,556.7530631,98.29540841,119.2874593,36.76341013,183.1118023,Unhealthy
250.9031061,277.2732796,30.87317478,71.22237347,4.286707913,94.93036012,Good
108.5172853,282.6049366,141.1650462,61.32915664,9.961701671,185.046665,Good
80.12114009,47.6355608,166.4476162,51.38170559,43.88616611,34.96415385,Very Unhealthy
121.7826493,126.8078397,77.89358765,139.182286,14.68277035,190.2025254,Unhealthy
35.63098213,94.71913561,79.35018059,113.2602382,10.29706972,269.0167149,Good
139.0451486,339.1595222,40.76795615,104.7928091,4.450129407,141.6195942,Hazardous
345.175461,191.0949426,61.30693147,138.8409937,19.64774972,229.3688928,Moderate
325.7409676,46.21827552,64.77861181,52.31538459,3.34910375,190.6921698,Good
277.2481028,305.9834354,31.11485535,94.52071287,24.849023,0.919237739,Unhealthy
0.193706485,401.530297,61.99044601,102.9085246,45.96023685,36.59952731,Good
62.8909999,441.9160424,181.4513802,149.4341315,39.35671726,232.4506151,Hazardous
421.4347143,502.5107444,65.0771665,64.07791716,2.033688483,12.13587819,Moderate
135.8691849,289.1738369,54.88743705,60.02715779,14.98790821,286.8742971,Moderate
456.0994443,234.3671145,76.92845658,12.67318865,9.382214148,268.2228485,Hazardous
437.2730574,410.4730718,192.0546076,14.76787271,3.346992758,108.7124826,Unhealthy
77.46351707,8.018851603,152.9158264,76.76985908,5.432027399,93.11515925,Hazardous
449.0760211,380.1159518,40.34766351,25.67729392,45.40721863,183.879536,Hazardous
313.9174153,243.4091545,150.510319,10.93962484,15.50416075,183.5377866,Very Unhealthy
315.1434027,271.7251718,153.2469684,144.7339508,19.61119381,26.70995799,Very Unhealthy
426.3399328,177.76172,190.0274149,142.7126097,24.28504342,64.61570375,Very Unhealthy
202.5278823,76.36531055,178.2190218,48.79151525,37.24645491,190.9399758,Moderate
367.6316482,240.8547985,19.03899663,118.480411,39.9185237,240.2311532,Moderate
333.8821782,184.9213981,90.91530827,130.882358,48.18647714,57.60074899,Good
385.757334,576.0710237,140.5987156,69.71206017,10.53390353,210.5796644,Very Unhealthy
330.0944746,566.123659,194.6737602,33.55456586,15.05330892,261.1425761,Unhealthy
40.02740033,386.350359,17.03094363,19.4707241,15.64803576,35.34154286,Unhealthy
146.3555012,542.2207862,73.64654978,21.12335571,22.26293967,131.7310187,Very Unhealthy
469.9604365,450.7648667,98.44476054,119.5399732,40.37021757,255.1666565,Moderate
111.7125943,207.5348935,82.64883871,57.66237225,11.97280428,111.1880691,Hazardous
236.1302005,362.3404004,91.15568861,104.0261476,39.14608833,80.83719799,Moderate
178.4639879,132.1941442,73.82042794,80.80401516,10.20200092,223.6844258,Good
43.14936166,412.3249506,194.1245228,59.20025706,35.50738086,120.2333754,Very Unhealthy
90.59434449,26.88454314,160.6489558,18.57236088,39.95006599,211.8935226,Moderate
143.3335606,498.8050492,147.3319824,50.01734814,42.68918704,37.91736131,Hazardous
231.6592428,349.9378946,82.14027162,126.0260881,25.51427707,166.0532705,Good
437.2619928,35.06300803,176.3047162,121.7096905,16.43574933,113.8382527,Moderate
257.8081411,523.0566992,18.66785744,4.255288795,38.61921167,299.1915188,Very Unhealthy
325.9524804,526.6208465,28.68370525,21.04148376,16.04582286,177.4174259,Hazardous
212.9775758,511.6895028,190.8115707,113.3851825,7.404438809,204.6495949,Moderate
435.031176,464.5811861,113.3976607,50.35993445,41.73432243,39.31053505,Very Unhealthy
331.310727,406.7552492,31.89155513,96.53866004,20.56204649,297.5907653,Very Unhealthy
45.31512657,238.1454731,189.8291416,84.40136085,28.54168832,15.42133985,Moderate
238.7506036,81.80350037,194.968655,97.81009731,45.92220232,21.2510013,Moderate
413.6171023,173.265165,176.2986136,8.054482639,6.789831062,22.72058228,Moderate
366.8276763,208.246283,47.711571,139.6678808,27.85919482,261.1801935,Hazardous
452.6555739,214.8458804,55.69879718,3.145432463,27.93822958,218.5767926,Moderate
113.8339195,339.2937691,81.39457051,1.204874398,43.09456529,291.9158853,Unhealthy
488.5860821,125.0296849,115.8643452,33.92295036,17.06294862,19.96809992,Moderate
142.5388339,113.7966774,198.4362819,149.0243879,20.06070448,207.5026931,Good
25.0899388,430.1776212,191.2267094,10.87986519,25.96465809,159.9807852,Unhealthy
247.8363136,4.500330258,184.2278117,131.1750261,8.359999112,191.7408567,Good
55.16936924,89.71166125,17.85525976,23.86336057,23.53306972,153.874912,Good
340.6554705,260.9748494,151.433269,16.36549398,21.80408971,202.6040866,Very Unhealthy
450.2781354,89.44989967,175.3691723,116.8455596,9.869723751,272.1177282,Hazardous
460.6716359,575.8875308,66.65590591,127.0018072,41.65112594,176.2421628,Unhealthy
303.5186213,402.0623709,43.91480684,118.8274333,21.55168809,268.9247628,Unhealthy
267.6324354,259.6617069,149.6882988,36.15433188,15.30329553,234.6486947,Very Unhealthy
496.9957116,67.35320872,18.16755128,131.9764089,6.51871183,259.4772102,Good
289.7128595,231.1117741,188.1716404,10.78281483,4.487389719,197.7752602,Hazardous
463.7291619,390.3610012,31.21552885,51.29661949,48.01134467,155.5817329,Hazardous
458.2975253,581.288522,91.50757043,69.47746886,49.7576719,20.8663122,Very Unhealthy
144.7568979,283.6124182,196.5595699,10.16029074,44.89626919,250.4707391,Moderate
6.875537789,415.4473477,197.6440433,86.97649178,22.93157161,72.60322199,Hazardous
219.5842039,117.2153984,155.1980573,83.90745256,40.39578799,10.99829796,Moderate
430.6850681,374.1800224,167.837697,148.8273862,41.71410993,155.721354,Very Unhealthy
418.0671085,143.4329399,193.4341484,93.24960042,14.99046053,189.754691,Good
301.8345938,118.8804313,185.4859019,59.63185152,29.30145251,198.5494204,Moderate
78.32920501,305.532337,124.4217265,118.5277271,47.84110084,200.9147369,Unhealthy
53.79385696,126.9985785,146.9233962,50.24505063,14.00339001,196.1167181,Moderate
477.3409919,432.7965163,118.7553108,79.93029816,33.14431871,242.4576426,Good
210.698841,562.4019546,101.2990548,8.320441019,33.12705626,230.8084827,Moderate
324.0805084,236.1612614,176.1658033,48.39986617,22.63353259,243.8502083,Very Unhealthy
452.9322075,193.4768421,147.6050224,79.21620221,24.51644276,138.0786418,Moderate
434.9465882,105.5309362,171.9632341,105.3467841,22.81912561,18.84562376,Unhealthy
283.4515911,234.2378566,19.18219268,14.85491856,26.05384615,191.8728794,Moderate
243.9525903,335.7804543,115.2970335,119.5780094,7.4388898,63.06442431,Very Unhealthy
367.6296066,223.7816478,65.90336567,135.023848,39.7373556,257.856467,Moderate
174.8228462,373.8457311,102.6787957,42.15557483,33.05375564,216.4997159,Hazardous
312.6953151,397.454049,122.5930889,114.8019871,48.69111366,229.760965,Good
11.5762168,58.69773721,169.1516944,27.05227367,12.28215945,85.92666314,Unhealthy
412.1562804,418.6696236,6.375544912,78.51238076,7.298412154,189.9162308,Good
499.0161376,540.1905185,32.79667454,119.6453048,17.12770329,158.4251812,Unhealthy
477.3532462,15.75128917,184.2891483,57.97375284,25.48707016,80.53555942,Good
179.9474203,330.8113264,193.454142,3.945037806,10.25047772,243.6676881,Unhealthy
265.550641,362.3246243,11.08453662,80.99510628,23.03005155,164.9875246,Moderate
118.1084816,425.889201,66.35750858,126.7049809,32.13066239,57.23647682,Good
151.4937027,231.4611983,1.945994753,16.2491066,2.808564756,91.57413761,Unhealthy
